,#gens,#Terms,min_deg,max_deg,av_deg,min_terms,max_terms,av_terms,deg_sum(F),#pure_var_power,#pure_var_power_lt,min_deg_of_X_1,min_deg_of_X_2,min_deg_of_X_3,min_deg_of_X_4,max_deg_of_X_1,max_deg_of_X_2,max_deg_of_X_3,max_deg_of_X_4,av_deg_of_X_1,av_deg_of_X_2,av_deg_of_X_3,av_deg_of_X_4,min_lt_deg_of_X_1,min_lt_deg_of_X_2,min_lt_deg_of_X_3,min_lt_deg_of_X_4,max_lt_deg_of_X_1,max_lt_deg_of_X_2,max_lt_deg_of_X_3,max_lt_deg_of_X_4,av_lt_deg_of_X_1,av_lt_deg_of_X_2,av_lt_deg_of_X_3,av_lt_deg_of_X_4,generators_with_X1,generators_with_X2,generators_with_X1_X2,generators_with_X3,generators_with_X1_X3,generators_with_X2_X3,generators_with_X1_X2_X3,generators_with_X4,generators_with_X1_X4,generators_with_X2_X4,generators_with_X1_X2_X4,generators_with_X3_X4,generators_with_X1_X3_X4,generators_with_X2_X3_X4,generators_with_X1_X2_X3_X4,lt_with_X1,lt_with_X2,lt_with_X1_X2,lt_with_X3,lt_with_X1_X3,lt_with_X2_X3,lt_with_X1_X2_X3,lt_with_X4,lt_with_X1_X4,lt_with_X2_X4,lt_with_X1_X2_X4,lt_with_X3_X4,lt_with_X1_X3_X4,lt_with_X2_X3_X4,lt_with_X1_X2_X3_X4,terms_with_X1,terms_with_X2,terms_with_X1_X2,terms_with_X3,terms_with_X1_X3,terms_with_X2_X3,terms_with_X1_X2_X3,terms_with_X4,terms_with_X1_X4,terms_with_X2_X4,terms_with_X1_X2_X4,terms_with_X3_X4,terms_with_X1_X3_X4,terms_with_X2_X3_X4,terms_with_X1_X2_X3_X4,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]",output
9430,3,11,3,8,5.0,3,4,3.7,15,1,0,2,0,1,1,5,3,7,3,3.0,2.0,3.7,2.3,1,0,0,0,5,3,2,0,2.7,1.3,1.0,0.0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,8,6,5,8,6,5,4,7,5,3,3,5,4,3,3,1,3,1,4,6,2,4
6673,4,19,4,6,5.0,4,7,4.8,20,0,0,1,2,1,0,5,5,4,5,3.2,3.5,2.5,2.2,1,1,0,0,3,4,2,0,2.0,2.0,1.0,0.0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,12,12,7,13,7,8,4,10,5,3,0,7,3,2,0,1,0,5,25,5,34,4
6451,3,15,3,5,3.7,3,7,5.0,11,1,1,1,0,2,1,4,3,3,2,2.3,1.3,2.7,1.7,0,0,0,0,4,1,3,0,2.0,0.3,1.3,0.0,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,12,7,6,8,6,3,3,8,6,4,3,2,1,1,1,1,2,3,1,9,0,4
3830,3,15,3,5,4.0,4,6,5.0,12,0,0,2,1,2,1,2,4,4,4,2.0,2.7,3.0,2.3,0,1,0,0,2,4,3,0,0.7,2.0,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,10,7,2,10,6,5,1,8,6,3,1,4,3,2,1,1,2,3,3,3,0,4
6114,3,15,3,6,4.7,5,5,5.0,14,3,1,1,2,2,3,3,3,5,5,2.0,2.7,3.3,3.7,0,2,0,0,3,3,1,0,1.3,2.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,8,9,4,8,4,7,3,9,6,3,2,3,2,2,1,1,4,0,10,0,6,4
1109,2,8,5,8,6.5,4,4,4.0,13,0,0,2,2,3,1,7,4,4,4,4.5,3.0,3.5,2.5,1,0,1,0,7,3,1,0,4.0,1.5,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,7,5,4,5,5,3,3,5,4,4,3,2,2,2,2,0,2,2,3,4,3,4
627,3,14,5,6,5.3,4,6,4.7,16,0,0,2,3,1,1,4,5,5,4,2.7,4.0,2.7,3.0,0,1,0,0,4,4,2,0,2.0,2.7,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,6,9,4,9,2,5,1,10,4,5,2,7,2,3,1,2,0,1,8,2,13,4
553,2,10,3,5,4.0,3,7,5.0,8,2,1,3,2,1,1,3,2,4,3,3.0,2.0,2.5,2.0,3,0,0,0,3,2,0,0,3.0,1.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,2,1,5,2,4,2,2,1,2,1,0,0,1,0,1,2,5
3567,2,8,3,4,3.5,3,5,4.0,7,0,0,0,2,2,1,2,3,3,2,1.0,2.5,2.5,1.5,0,2,0,0,0,3,1,1,0.0,2.5,0.5,0.5,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,2,5,1,6,1,3,0,5,2,2,1,3,1,0,0,0,1,1,3,1,3,4
3877,3,17,4,5,4.7,2,9,5.7,14,1,0,3,1,1,2,4,3,4,5,3.3,2.0,2.3,3.3,2,0,1,0,4,1,2,0,3.0,0.3,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,0,0,0,0,0,0,0,0,12,9,5,10,8,4,2,11,7,6,3,4,3,1,0,0,4,4,9,18,4,4
6081,4,20,3,6,4.5,2,9,5.0,18,2,1,0,1,2,1,4,3,4,3,2.2,2.0,3.0,1.8,0,0,0,0,3,3,3,1,1.8,1.0,1.5,0.2,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,2,1,2,1,1,0,1,0,1,0,1,0,1,0,13,11,7,11,6,4,2,13,8,8,5,6,3,2,1,0,0,2,0,11,0,5
9050,5,22,3,4,3.8,3,6,4.4,19,4,2,1,1,1,1,4,3,4,4,2.6,2.0,2.2,2.6,1,0,0,0,4,2,1,1,2.6,0.8,0.2,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,10,14,6,12,3,8,2,13,5,8,3,6,1,3,0,0,0,5,0,8,0,5
6919,3,11,5,6,5.3,3,4,3.7,16,2,1,2,2,2,2,5,5,3,5,3.0,3.7,2.3,3.0,0,1,0,0,2,5,2,0,0.7,3.3,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,1,2,1,0,0,0,0,0,0,0,0,6,7,3,7,4,5,2,8,5,4,2,5,3,3,1,1,2,0,11,0,21,4
5457,2,7,3,4,3.5,3,4,3.5,7,1,0,1,1,1,1,2,3,1,3,1.5,2.0,1.0,2.0,1,0,0,0,2,1,1,2,1.5,0.5,0.5,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,4,4,1,3,2,1,0,5,3,2,0,3,2,1,0,1,0,0,1,2,2,4
1698,3,12,4,5,4.7,3,5,4.0,14,1,0,1,1,4,1,2,4,4,4,1.3,2.3,4.0,2.7,0,0,1,0,1,2,4,0,0.7,1.0,3.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,2,2,1,0,0,0,0,0,0,0,0,4,6,2,9,3,3,1,7,2,3,1,4,1,0,0,0,4,4,13,10,0,2
3807,4,14,3,4,3.5,2,6,3.5,14,3,2,2,0,0,0,3,3,2,4,2.2,1.5,1.2,1.8,0,0,0,0,3,3,1,1,1.8,1.0,0.5,0.2,4,3,3,3,3,2,2,3,3,2,2,2,2,1,1,3,2,1,2,2,1,1,1,1,0,0,1,1,0,0,10,6,4,6,5,2,2,6,3,1,0,2,1,0,0,0,0,0,0,0,10,5
9764,2,9,5,6,5.5,4,5,4.5,11,0,0,4,2,2,3,4,2,5,3,4.0,2.0,3.5,3.0,4,1,0,0,4,2,0,0,4.0,1.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,4,2,3,1,4,3,4,3,1,0,1,0,1,2,5,0,0,0,2
6984,6,24,3,8,4.8,2,5,4.0,29,3,0,0,1,0,1,4,6,6,5,2.2,3.0,2.7,3.0,0,0,0,0,4,2,5,1,1.5,1.2,2.0,0.2,5,6,5,5,4,5,4,6,5,6,5,5,4,5,4,4,4,2,5,3,4,2,1,1,0,0,0,0,0,0,13,13,6,15,9,8,4,15,8,7,3,6,4,2,1,0,5,5,14,14,0,4
9997,4,17,3,4,3.8,4,5,4.2,15,2,0,1,1,2,2,2,3,4,3,1.5,1.8,2.5,2.2,1,1,0,0,1,3,1,1,1.0,1.8,0.8,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,12,9,6,11,8,5,3,10,7,5,3,5,4,2,1,1,4,3,20,9,0,4
1906,5,16,3,6,4.6,2,5,3.2,23,1,1,0,2,1,2,2,4,5,3,0.6,3.0,2.4,2.4,0,0,0,0,2,4,5,1,0.4,2.0,1.8,0.4,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,1,4,1,3,0,2,0,2,0,1,0,2,0,1,0,5,12,4,9,2,5,1,11,2,8,2,7,1,4,1,2,1,0,10,0,8,2
8089,5,23,4,5,4.4,2,6,4.6,22,3,0,2,1,1,1,4,3,4,4,2.6,2.2,2.2,2.8,1,0,0,0,4,3,1,0,2.4,1.4,0.6,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2,0,0,0,0,0,0,0,0,12,12,8,15,7,7,4,14,5,5,2,8,2,2,0,2,3,4,6,9,0,2
838,2,7,6,6,6.0,3,4,3.5,12,1,0,1,3,4,1,2,5,5,6,1.5,4.0,4.5,3.5,1,0,0,0,1,5,5,0,1.0,2.5,2.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,3,4,3,2,1,5,3,3,2,3,2,2,1,1,1,0,0,1,1,4
839,3,14,3,5,4.3,4,5,4.7,13,2,0,1,2,1,1,3,3,5,3,1.7,2.3,3.0,2.0,0,1,1,0,3,3,2,0,1.3,1.7,1.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,0,0,0,0,0,0,0,0,6,9,3,12,6,7,3,7,4,4,1,5,4,2,1,0,9,9,8,6,0,2
3223,6,21,3,6,4.2,2,6,3.5,25,4,2,0,0,1,0,3,2,4,6,1.7,1.0,2.7,2.7,0,0,0,0,3,1,4,2,1.2,0.5,1.7,0.8,5,5,4,6,5,5,4,5,4,5,4,5,4,5,4,4,3,2,4,2,2,1,3,2,2,1,2,1,1,0,11,9,5,12,5,4,2,16,8,7,3,8,3,2,0,0,0,2,0,14,0,5
1954,4,16,4,7,5.0,3,7,4.0,20,2,2,2,0,2,2,4,6,5,5,3.2,2.0,3.0,3.5,0,0,0,0,4,6,5,0,1.8,1.8,1.5,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,13,8,7,9,6,5,4,11,10,5,5,6,5,3,3,0,0,3,0,5,0,3
9476,3,13,3,5,4.0,4,5,4.3,12,2,1,1,1,1,2,3,4,4,4,2.0,2.0,2.7,3.0,0,0,1,0,3,1,3,1,1.7,0.3,1.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,3,2,1,1,1,1,0,0,1,1,0,0,7,6,4,8,4,3,2,10,6,4,3,5,3,1,1,0,2,2,7,9,0,4
2085,2,9,3,5,4.0,3,6,4.5,8,0,0,2,1,2,1,2,3,2,2,2.0,2.0,2.0,1.5,2,1,0,0,2,2,1,0,2.0,1.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,5,7,4,7,3,5,2,5,2,4,2,4,1,3,1,1,1,2,0,0,0,2
3415,5,25,3,5,4.6,4,7,5.0,23,6,4,0,1,3,1,5,4,5,4,3.0,2.4,3.6,2.2,0,0,0,0,5,4,5,0,2.6,0.8,1.2,0.0,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,13,13,5,14,6,8,3,13,5,8,2,6,2,4,1,0,0,5,0,13,0,5
3794,4,17,4,5,4.2,3,6,4.2,17,3,2,1,1,2,1,2,5,4,3,1.5,2.2,3.2,2.5,0,0,0,0,1,5,4,0,0.2,1.5,2.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,7,10,2,11,4,6,1,12,6,8,2,7,3,5,1,1,3,0,32,0,0,4
987,3,9,3,5,4.3,2,4,3.0,13,2,1,2,0,1,1,3,3,4,3,2.3,1.3,2.7,2.0,1,0,0,0,3,1,4,1,2.0,0.3,1.7,0.3,3,2,2,3,3,2,2,3,3,2,2,3,3,2,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,6,5,2,6,4,3,1,6,4,4,2,5,3,3,1,0,0,2,0,2,1,2
4180,4,15,3,5,4.0,3,4,3.8,16,0,0,1,2,1,2,3,3,3,3,2.0,2.2,1.8,2.2,0,0,0,0,3,3,2,1,1.5,1.2,1.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,2,2,1,1,1,1,1,0,0,0,0,7,9,4,12,6,6,3,10,4,5,2,7,3,2,1,0,3,3,9,9,17,2
8574,2,5,4,4,4.0,2,3,2.5,8,2,0,1,1,0,4,2,2,1,4,1.5,1.5,0.5,4.0,1,1,0,0,2,2,1,1,1.5,1.5,0.5,0.5,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,3,2,2,2,2,1,1,4,2,1,1,1,1,0,0,0,1,1,3,3,4,4
7809,2,15,3,7,5.0,3,12,7.5,10,2,1,2,3,1,2,6,6,7,5,4.0,4.5,4.0,3.5,0,0,0,0,6,3,1,0,3.0,1.5,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,10,6,12,7,8,5,9,6,6,4,7,4,5,3,1,1,0,0,0,0,4
5924,3,11,4,5,4.3,3,5,3.7,13,0,0,3,1,2,1,4,3,4,3,3.3,1.7,2.7,2.0,2,0,0,0,4,2,1,0,3.0,1.0,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,8,5,3,7,4,3,1,4,3,0,0,2,1,0,0,2,3,6,2,3,5,2
5792,3,11,3,5,4.0,3,5,3.7,12,1,0,1,1,2,1,2,2,3,4,1.7,1.7,2.3,2.3,0,0,0,0,2,2,3,1,1.0,1.0,1.7,0.3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,1,0,1,0,1,0,1,0,1,0,7,5,3,6,3,2,0,7,4,3,2,3,1,1,0,1,1,2,5,8,4,4
8012,2,13,3,5,4.0,5,8,6.5,8,2,1,3,1,1,3,3,4,3,4,3.0,2.5,2.0,3.5,3,0,0,0,3,2,0,0,3.0,1.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,4,1,3,1,10,4,7,3,3,0,2,0,0,0,1,0,6,5,5
6391,4,16,3,7,5.0,3,5,4.0,20,2,1,1,3,0,1,3,4,2,4,1.8,3.2,1.2,2.8,0,2,0,0,3,4,2,2,1.0,2.8,0.5,0.8,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,2,4,2,1,0,1,0,2,1,2,1,1,0,1,0,8,13,5,8,3,6,1,13,7,10,4,8,3,6,1,2,0,0,20,0,26,4
1777,4,18,4,6,5.0,3,7,4.5,20,1,0,1,2,1,2,3,4,4,3,2.0,2.8,2.8,2.5,0,1,0,0,3,3,1,2,1.5,2.0,0.5,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,2,1,3,2,3,2,1,0,1,0,12,14,10,8,4,5,3,16,11,13,9,6,3,4,2,0,1,1,32,22,31,4
9285,4,17,3,5,4.5,2,7,4.2,18,1,1,1,1,1,2,5,4,3,3,2.8,2.5,2.0,2.8,1,0,0,0,5,4,0,0,2.8,1.8,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,10,8,10,6,5,3,10,7,4,3,7,4,2,1,0,0,2,0,0,35,3
4412,3,13,4,6,4.7,3,5,4.3,14,0,0,2,1,0,3,4,3,2,4,2.7,2.0,1.0,3.3,2,1,0,0,2,3,0,1,2.0,2.0,0.0,0.7,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,0,0,0,0,2,2,2,2,0,0,0,0,11,10,8,4,3,3,2,11,9,8,6,3,2,2,1,1,0,0,8,9,14,4
4247,7,28,3,6,4.1,3,5,4.0,29,5,2,0,1,1,2,4,3,5,6,1.9,1.9,2.4,3.3,0,0,0,0,4,3,5,1,1.9,0.7,1.3,0.3,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,5,3,2,4,2,1,0,2,2,0,0,2,2,0,0,10,14,5,17,4,8,2,21,7,10,3,13,4,6,2,0,0,3,0,5,0,5
9390,3,16,3,5,3.7,3,8,5.3,11,1,1,2,1,0,2,4,2,4,2,3.0,1.7,1.7,2.0,2,0,0,0,4,0,1,1,3.0,0.0,0.3,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,10,10,5,10,6,6,3,9,5,5,2,5,3,2,1,0,0,4,0,4,10,5
6782,4,16,3,6,4.5,3,6,4.0,18,1,0,1,1,1,1,3,3,4,5,2.0,2.0,2.0,3.0,0,1,0,0,3,2,4,1,1.8,1.5,1.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,0,1,0,1,1,1,1,0,0,0,0,11,9,6,8,5,2,1,12,9,5,4,7,5,1,1,3,0,0,15,0,26,4
4344,5,26,4,7,5.2,4,7,5.2,26,3,0,1,1,3,0,3,6,6,4,2.4,3.0,4.4,2.6,0,1,0,0,3,6,3,0,1.4,2.6,1.2,0.0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,5,3,3,1,3,1,0,0,0,0,0,0,0,0,18,15,12,17,10,10,7,12,9,4,4,6,4,2,2,2,3,5,22,12,0,2
1044,2,9,3,4,3.5,3,6,4.5,7,1,1,2,2,2,1,2,3,2,1,2.0,2.5,2.0,1.0,0,2,0,0,0,3,2,0,0.0,2.5,1.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,5,6,2,7,4,4,1,3,2,2,1,2,1,1,0,1,2,0,0,0,0,2
8173,4,12,4,5,4.5,2,4,3.0,18,3,1,0,1,2,0,4,2,5,4,2.2,1.8,2.8,2.2,0,0,0,0,4,2,3,1,1.5,1.2,1.5,0.2,3,4,3,4,3,4,3,3,2,3,2,3,2,3,2,2,3,1,3,1,3,1,1,0,1,0,1,0,1,0,7,7,4,6,3,4,2,7,4,4,2,2,1,1,0,0,0,4,0,24,3,5
8747,4,16,3,6,4.5,4,4,4.0,18,2,1,1,1,3,1,3,4,4,4,2.0,2.8,3.2,3.0,0,0,0,0,3,4,3,0,1.2,2.5,0.8,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,8,10,4,10,2,7,1,6,4,2,1,3,1,1,0,0,0,4,0,5,17,3
9196,6,24,4,7,5.0,2,6,4.0,30,2,1,0,2,0,1,3,4,5,4,1.8,3.2,2.3,3.0,0,0,0,0,3,4,5,1,0.8,2.2,1.5,0.5,5,6,5,5,5,5,5,6,5,6,5,5,5,5,5,2,4,1,3,0,2,0,3,2,1,1,1,0,0,0,10,15,3,13,6,6,0,20,9,12,3,10,5,4,0,1,3,0,31,0,19,4
3643,4,19,4,7,5.5,3,7,4.8,22,0,0,1,2,1,3,3,4,4,5,2.2,3.0,3.0,3.5,1,0,0,0,3,4,4,1,2.2,1.8,1.2,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,0,0,1,1,0,0,13,13,9,11,7,5,3,15,9,10,6,9,5,4,2,1,2,3,18,48,28,2
3053,4,18,4,9,5.8,4,5,4.5,23,0,0,1,2,1,2,3,8,5,7,2.2,3.8,2.5,3.8,0,1,0,0,3,8,2,1,1.0,3.5,1.0,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,1,3,1,1,0,1,0,1,0,1,0,11,11,5,14,8,8,3,14,8,7,2,11,6,5,1,1,1,1,33,3,37,4
3984,4,20,3,7,4.2,4,6,5.0,17,4,1,1,1,1,2,7,3,4,3,3.0,2.2,2.5,2.8,1,0,0,0,7,1,2,0,3.0,0.2,1.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,1,1,0,0,0,0,0,0,0,0,9,10,4,14,7,8,4,12,3,6,1,7,2,4,1,0,0,7,0,20,0,5
5957,2,4,5,5,5.0,2,2,2.0,10,0,0,2,2,2,0,3,3,3,1,2.5,2.5,2.5,0.5,1,2,1,0,1,3,2,0,1.0,2.5,1.5,0.0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,2,2,4,4,2,2,1,1,0,0,1,1,0,0,0,3,3,0,0,0,2
9131,4,19,3,5,4.0,4,6,4.8,16,2,0,2,1,1,2,3,3,4,4,2.2,1.8,2.0,3.0,1,1,0,0,3,3,2,1,1.8,1.5,0.5,0.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,12,10,6,11,7,4,2,13,7,6,2,8,5,3,1,2,4,2,5,19,0,4
3264,2,11,3,4,3.5,4,7,5.5,7,3,0,1,1,3,1,3,3,4,3,2.0,2.0,3.5,2.0,1,0,0,0,3,2,1,0,2.0,1.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,7,2,1,0,4,0,2,0,2,0,0,0,1,1,1,0,0,0,2
3328,4,14,3,4,3.5,2,6,3.5,14,5,1,1,0,2,0,3,2,4,3,2.2,1.2,3.0,1.5,1,0,0,0,3,2,1,0,2.2,0.8,0.5,0.0,4,3,3,4,4,3,3,3,3,2,2,3,3,2,2,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,6,4,2,10,3,3,1,7,2,2,0,5,1,2,0,0,0,4,0,13,0,5
5346,3,15,3,6,4.3,3,7,5.0,13,3,0,1,2,3,2,5,6,5,3,2.7,3.7,4.0,2.3,1,1,0,0,5,2,1,0,2.3,1.7,0.3,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,7,10,4,9,3,6,2,6,3,4,1,3,1,3,1,3,4,0,2,0,0,4
6115,3,9,3,6,4.3,1,6,3.0,13,1,1,1,1,0,1,2,4,6,3,1.7,2.0,2.3,2.0,0,0,0,0,2,1,6,1,1.0,0.7,2.3,0.3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,4,6,2,7,3,4,1,7,3,5,1,5,2,3,0,0,2,2,2,2,0,2
3381,5,26,3,5,4.0,3,10,5.2,20,4,1,1,0,1,1,3,3,4,4,2.4,2.2,2.8,2.2,1,0,0,0,3,3,4,0,1.8,1.2,1.0,0.0,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,3,3,2,2,1,1,0,0,0,0,0,0,0,0,14,15,7,12,6,6,3,17,7,10,3,7,2,4,1,0,0,0,0,0,16,6
1920,4,16,3,5,3.8,3,5,4.0,15,2,0,2,0,1,1,3,3,3,3,2.5,1.5,1.8,2.5,1,0,0,0,3,2,2,0,2.2,0.8,0.8,0.0,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,10,9,6,10,6,4,2,8,4,5,3,5,3,3,2,2,3,5,5,5,0,4
9625,3,11,4,6,5.0,2,6,3.7,15,2,1,3,1,2,1,4,3,4,3,3.3,2.3,3.0,2.3,3,0,0,0,4,3,2,0,3.3,1.0,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,6,4,8,4,4,2,5,3,3,2,4,2,2,1,0,0,4,0,1,0,3
1161,3,11,4,6,5.0,3,4,3.7,15,1,1,2,2,2,1,6,4,3,5,3.7,3.0,2.7,3.0,1,0,0,0,6,3,3,0,3.0,1.0,1.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,1,7,3,3,0,6,2,3,0,4,1,2,0,0,0,2,0,2,6,5
9084,3,18,3,5,4.0,5,7,6.0,12,2,0,2,1,2,3,2,4,3,3,2.0,2.7,2.3,3.0,2,0,0,0,2,3,2,0,2.0,1.3,0.7,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,13,14,11,8,5,5,3,8,4,6,4,3,0,2,0,3,1,0,2,0,9,4
2997,4,21,3,5,3.8,4,7,5.2,15,2,0,2,1,1,1,3,3,3,3,2.5,2.0,2.2,2.5,2,0,0,0,3,2,1,0,2.2,1.0,0.5,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,13,11,6,10,6,5,3,11,6,4,1,3,2,1,1,1,3,6,5,11,0,4
939,2,5,4,8,6.0,2,3,2.5,12,1,0,0,0,2,2,4,4,3,4,2.0,2.0,2.5,3.0,0,0,2,1,2,2,3,2,1.0,1.0,2.5,1.5,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,2,2,4,3,2,2,5,3,2,2,4,3,2,2,0,0,0,4,4,4,4
3527,2,8,3,4,3.5,4,4,4.0,7,2,0,1,1,1,2,2,3,3,4,1.5,2.0,2.0,3.0,0,1,0,0,2,3,1,0,1.0,2.0,0.5,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,3,2,3,0,1,0,5,3,1,1,1,0,0,0,1,1,4,0,0,0,2
43,3,16,3,5,4.0,2,8,5.3,12,3,2,2,1,2,0,4,5,2,3,2.7,3.3,2.0,2.0,0,0,0,0,4,5,1,0,2.0,1.7,0.3,0.0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,1,10,6,4,1,8,4,3,0,5,3,1,0,0,0,0,0,0,5,6
